_ is finger licking good.,1
_ now Gluten Free!,1
_ x _ = _,3
A 450 million year old fossil of _ scientists didn't know existed.,1
"Besides watching animals fornicate, nothing gets me going more than _.",1
"During foreplay, I close my eyes and visualize _.",1
"George, George, George of the jungle, watch out for _!",1
I decided to become an activist and fight for _.,1
It makes me sad to think about?,1
My biggest idol is _.,1
Right after sex I like to think about _.,1
The absolute worse thing on this earth is _.,1
The cause of most divorces is likely a result of _.,1
The greatest lie ever told was _.,1
The most gut-wrenching thing known to man is _.,1
The only thing worse than _ is _.,2
The reason for my non-existent sex life is _.,1
The world would be a better place is _ and _ happened.,2
What did I do that caused my parents to beat me as a child?,1
What explains me only being able to pee sitting down?,1
What is my greatest skill?,1
What is the reason no one likes me?,1
What keeps me up at night?,1
What makes me cry myself to sleep every night?,1
What makes me feel empowered?,1
What will always make people want to have sex with you?,1
What will be my first purchase once I become rich and famous?,1
What works 80% of the time 100% of the time?,1
"Yeah? Well, your MOM is _!",1
Your friendly neighborhood _.,1
