"_ is a healthy meal, right?",1
_ is the best birth control.,1
"Before kids, I never thought about _.",1
"Brown bear, brown bear, what do you see?",1
Daddy's worst nightmare.,1
How we got your little brother.,1
I caught the kids getting into _.,1
I think about _ while breastfeeding.,1
I'm an asshole parent because _.,1
Junior's favorite cock block.,1
Our code name for sex is _.,1
Please don't put _ in your mouth.,1
Signs that you are THAT family.,1
The best birthday parties have _.,1
The best part of being a Stay at Home Parent is _.,1
Trying to get pregnant? Try _!,1
We were late at school today because of _.,1
What is that smell?,1
What the f**k is that?,1
Why does daddy drink?,1
Why is daddy in time out again?,1
Why is mommy locked in the bathroom?,1
